Link_Produk,Harga,Nama_Produk,Lokasi_Produk,tipe_mobil,Platform,Tahun,Kilometer Mobil,Jenis_Mobil
https://www.mobil123.com/dijual/bmw-x1-sdrive18i-xline-dki-jakarta-kelapa-gading/15740261,315000000.0,BMW X1,DKI Jakarta,automatic,mobil123.com,2017,65000.0,BMW
https://www.mobil123.com/dijual/toyota-vellfire-g-jawa-barat-bintaro-jaya-sektor-7/15740253,845000000.0,Toyota Vellfire,Jawa Barat,automatic,mobil123.com,2019,80000.0,Toyota
https://www.mobil123.com/dijual/toyota-kijang-innova-v-luxury-dki-jakarta-senen/15740183,165000000.0,Toyota Kijang Innova,DKI Jakarta,automatic,mobil123.com,2014,105000.0,Toyota
https://www.mobil123.com/dijual/toyota-yaris-g-dki-jakarta-dewi-sartika/15740095,130000000.0,Toyota Yaris,DKI Jakarta,automatic,mobil123.com,2014,95000.0,Toyota
https://www.mobil123.com/dijual/mercedes-benz-c250-cgi-banten-karawaci/15727034,240000000.0,Mercedes-Benz C250,Banten,automatic,mobil123.com,2012,90000.0,Mercedes-Benz
https://www.mobil123.com/dijual/toyota-vellfire-zg-dki-jakarta-mangga-besar/16023961,265000000.0,Toyota Vellfire,DKI Jakarta,automatic,mobil123.com,2012,135000.0,Toyota
https://www.mobil123.com/dijual/honda-hr-v-prestige-dki-jakarta-grogol/16023951,223000000.0,Honda HR-V,DKI Jakarta,automatic,mobil123.com,2018,90000.0,Honda
https://www.mobil123.com/dijual/bmw-x1-sdrive18i-xline-dki-jakarta-kelapa-gading/15740261,315000000.0,BMW X1,DKI Jakarta,automatic,mobil123.com,2017,65000.0,BMW
https://www.mobil123.com/dijual/toyota-vellfire-g-jawa-barat-bintaro-jaya-sektor-7/15740253,845000000.0,Toyota Vellfire,Jawa Barat,automatic,mobil123.com,2019,80000.0,Toyota
https://www.mobil123.com/dijual/toyota-kijang-innova-v-luxury-dki-jakarta-senen/15740183,165000000.0,Toyota Kijang Innova,DKI Jakarta,automatic,mobil123.com,2014,105000.0,Toyota
https://www.mobil123.com/dijual/toyota-yaris-g-dki-jakarta-dewi-sartika/15740095,130000000.0,Toyota Yaris,DKI Jakarta,automatic,mobil123.com,2014,95000.0,Toyota
https://www.mobil123.com/dijual/mercedes-benz-c250-cgi-banten-karawaci/15727034,240000000.0,Mercedes-Benz C250,Banten,automatic,mobil123.com,2012,90000.0,Mercedes-Benz
https://www.mobil123.com/dijual/honda-brio-rs-dki-jakarta-daan-mogot/15726999,165000000.0,Honda Brio,DKI Jakarta,automatic,mobil123.com,2020,45000.0,Honda
https://www.mobil123.com/dijual/honda-accord-vti-l-dki-jakarta-sunter/15726928,210000000.0,Honda Accord,DKI Jakarta,automatic,mobil123.com,2015,105000.0,Honda
https://www.mobil123.com/dijual/toyota-alphard-g-dki-jakarta-pantai-mutiara/15726975,780000000.0,Toyota Alphard,DKI Jakarta,automatic,mobil123.com,2019,45000.0,Toyota
https://www.mobil123.com/dijual/mitsubishi-pajero-sport-dakar-dki-jakarta-halim-perdana-kusuma/15783027,255000000.0,Mitsubishi Pajero Sport,DKI Jakarta,automatic,mobil123.com,2014,85000.0,Mitsubishi
https://www.mobil123.com/dijual/nissan-serena-highway-star-banten-gading-serpong/16023921,78000000.0,Nissan Serena,Banten,automatic,mobil123.com,2009,105000.0,Nissan
https://www.mobil123.com/dijual/daihatsu-ayla-x-dki-jakarta-mangga-dua/16020721,80000000.0,Daihatsu Ayla,DKI Jakarta,automatic,mobil123.com,2013,150000.0,Daihatsu
https://www.mobil123.com/dijual/mazda-cx-5-grand-touring-dki-jakarta-kopi-tiang-bendera-roa-malaka/16023911,218000000.0,Mazda CX-5,DKI Jakarta,automatic,mobil123.com,2015,85000.0,Mazda
https://www.mobil123.com/dijual/toyota-yaris-e-banten-bintaro/16023901,108000000.0,Toyota Yaris,Banten,automatic,mobil123.com,2011,110000.0,Toyota
https://www.mobil123.com/dijual/mazda-2-gt-dki-jakarta-pancoran/15738851,236000000.0,Mazda 2,DKI Jakarta,automatic,mobil123.com,2021,38000.0,Mazda
https://www.mobil123.com/dijual/honda-cr-v-prestige-vtec-dki-jakarta-simprug/16023886,330000000.0,Honda CR-V,DKI Jakarta,automatic,mobil123.com,2019,90000.0,Honda
https://www.mobil123.com/dijual/toyota-raize-gr-sport-dki-jakarta-kebayoran-baru/16023871,200000000.0,Honda HR-V ,DKI Jakarta,automatic,mobil123.com,2021,15000.0,Honda
https://www.mobil123.com/dijual/honda-hr-v-se-dki-jakarta-pondok-pinang/16023865,289000000.0,Honda HR-V,DKI Jakarta,automatic,mobil123.com,2022,55000.0,Honda
https://www.mobil123.com/dijual/toyota-calya-g-jawa-timur-surabaya/16023863,133000000.0,Toyota Calya,Jawa Timur,automatic,mobil123.com,2019,50000.0,Toyota
https://www.mobil123.com/dijual/toyota-fortuner-vrz-dki-jakarta-kelapa-gading/16023848,415000000.0,Toyota Fortuner,DKI Jakarta,automatic,mobil123.com,2022,60000.0,Toyota
https://www.mobil123.com/dijual/toyota-fortuner-g-luxury-dki-jakarta-cipinang/16023839,150000000.0,Toyota Fortuner,DKI Jakarta,automatic,mobil123.com,2008,125000.0,Toyota
https://www.mobil123.com/dijual/mazda-cx-5-gt-jawa-barat-bekasi-barat/16004273,359000000.0,Mazda CX-5,Jawa Barat,automatic,mobil123.com,2021,60000.0,Mazda
https://www.mobil123.com/dijual/mitsubishi-xpander-cross-premium-package-dki-jakarta-kelapa-gading/16023830,212000000.0,Mitsubishi Xpander,DKI Jakarta,automatic,mobil123.com,2020,35000.0,Mitsubishi
https://www.mobil123.com/dijual/kia-grand-sedona-ultimate-dki-jakarta-duren-sawit/16023817,260000000.0,KIA Grand Sedona,DKI Jakarta,automatic,mobil123.com,2018,90000.0,KIA
https://www.mobil123.com/dijual/mitsubishi-xpander-sport-jawa-timur-surabaya/16023812,210000000.0,Mitsubishi Xpander,Jawa Timur,automatic,mobil123.com,2019,65000.0,Mitsubishi
https://www.mobil123.com/dijual/honda-city-rs-honda-sensing-dki-jakarta-gunung-sahari/16023807,243000000.0,Honda City,DKI Jakarta,automatic,mobil123.com,2022,25000.0,Honda
https://www.mobil123.com/dijual/toyota-kijang-innova-g-banten-pondok-aren/16015538,217000000.0,Toyota Kijang Innova,Banten,automatic,mobil123.com,2013,80000.0,Toyota
https://www.mobil123.com/dijual/honda-cr-v-i-vtec-dki-jakarta-duren-sawit/16015714,274000000.0,Honda CR-V,DKI Jakarta,automatic,mobil123.com,2018,60000.0,Honda
https://www.mobil123.com/dijual/honda-mobilio-rs-limited-edition-jawa-timur-surabaya/16023793,168000000.0,Honda Mobilio,Jawa Timur,automatic,mobil123.com,2016,80000.0,Honda
https://www.mobil123.com/dijual/honda-hr-v-prestige-banten-gading-serpong/16023790,225000000.0,Honda HR-V,Banten,automatic,mobil123.com,2016,50000.0,Honda
https://www.mobil123.com/dijual/daihatsu-ayla-r-banten-bsd/16003003,111000000.0,Daihatsu Ayla,Banten,automatic,mobil123.com,2018,40000.0,Daihatsu
https://www.mobil123.com/dijual/mg-zs-ignite-dki-jakarta-cengkareng/14991728,175000000.0,MG ZS ,DKI Jakarta,automatic,mobil123.com,2020,35000.0,MG
https://www.mobil123.com/dijual/chevrolet-trailblazer-ltz-banten-gading-serpong/16023767,270000000.0,Chevrolet Trailblazer,Banten,automatic,mobil123.com,2017,60000.0,Chevrolet
https://www.mobil123.com/dijual/honda-hr-v-e-jawa-timur-surabaya/16023760,185000000.0,Honda HR-V,Jawa Timur,automatic,mobil123.com,2015,90000.0,Honda
https://www.mobil123.com/dijual/toyota-fortuner-vrz-dki-jakarta-mangga-dua/16023749,345000000.0,Toyota Fortuner,DKI Jakarta,automatic,mobil123.com,2017,60000.0,Toyota
https://www.mobil123.com/dijual/toyota-fortuner-vrz-dki-jakarta-kebayoran-lama/16023751,345000000.0,Toyota Fortuner,DKI Jakarta,automatic,mobil123.com,2017,60000.0,Toyota
https://www.mobil123.com/dijual/toyota-kijang-innova-g-jawa-tengah-semarang/15801515,285000000.0,Toyota Kijang Innova,Jawa Tengah,automatic,mobil123.com,2021,70000.0,Toyota
https://www.mobil123.com/dijual/honda-hr-v-prestige-jawa-tengah-semarang/15986738,245000000.0,Honda HR-V,Jawa Tengah,automatic,mobil123.com,2017,105000.0,Honda
https://www.mobil123.com/dijual/toyota-yaris-trd-sportivo-jawa-tengah-semarang/15742934,145000000.0,Toyota Yaris,Jawa Tengah,automatic,mobil123.com,2012,155000.0,Toyota
https://www.mobil123.com/dijual/toyota-fortuner-vrz-dki-jakarta-kebayoran-lama/16023751,345000000.0,Toyota Fortuner,DKI Jakarta,automatic,mobil123.com,2017,60000.0,Toyota
https://www.mobil123.com/dijual/toyota-kijang-innova-g-jawa-tengah-semarang/15801515,285000000.0,Toyota Kijang Innova,Jawa Tengah,automatic,mobil123.com,2021,70000.0,Toyota
https://www.mobil123.com/dijual/honda-hr-v-prestige-jawa-tengah-semarang/15986738,245000000.0,Honda HR-V,Jawa Tengah,automatic,mobil123.com,2017,105000.0,Honda
https://www.mobil123.com/dijual/toyota-yaris-trd-sportivo-jawa-tengah-semarang/15742934,145000000.0,Toyota Yaris,Jawa Tengah,automatic,mobil123.com,2012,155000.0,Toyota
https://www.mobil123.com/dijual/daihatsu-sirion-x-dki-jakarta-kuningan/16023743,166000000.0,Daihatsu Sirion,DKI Jakarta,automatic,mobil123.com,2022,20000.0,Daihatsu
https://www.mobil123.com/dijual/daihatsu-sirion-x-dki-jakarta-tanah-abang/16023738,166000000.0,Daihatsu Sirion,DKI Jakarta,automatic,mobil123.com,2022,20000.0,Daihatsu
https://www.mobil123.com/dijual/wuling-almaz-rs-pro-jawa-tengah-semarang/15827572,199000000.0,Wuling Almaz,Jawa Tengah,automatic,mobil123.com,2021,50000.0,Wuling
https://www.mobil123.com/dijual/honda-city-rs-dki-jakarta-thamrin/16023723,249000000.0,Honda City,DKI Jakarta,automatic,mobil123.com,2024,20000.0,Honda
https://www.mobil123.com/dijual/toyota-kijang-innova-v-jawa-tengah-semarang/15795180,260000000.0,Toyota Kijang Innova,Jawa Tengah,automatic,mobil123.com,2017,110000.0,Toyota
https://www.mobil123.com/dijual/hyundai-creta-prime-jawa-tengah-semarang/15209630,299000000.0,Hyundai Creta ,Jawa Tengah,automatic,mobil123.com,2022,55000.0,Hyundai
https://www.mobil123.com/dijual/mitsubishi-xpander-exceed-jawa-tengah-semarang/15895613,200000000.0,Mitsubishi Xpander,Jawa Tengah,automatic,mobil123.com,2020,160000.0,Mitsubishi
https://www.mobil123.com/dijual/mazda-mx-5-dki-jakarta-ciracas/16023731,385000000.0,Mazda MX-5,DKI Jakarta,automatic,mobil123.com,2012,55000.0,Mazda
https://www.mobil123.com/dijual/mitsubishi-xpander-cross-premium-package-dki-jakarta-mangga-dua/16020734,225000000.0,Mitsubishi Xpander,DKI Jakarta,automatic,mobil123.com,2021,30000.0,Mitsubishi
